"dataset","parameterName","parameterValue","units","miens_units","project","units_id","structured_comment_name","method","other","notes","ts","entry_date","parameter_id","project_dataset"
"SMS_0001_2007_09_19","aux_salinity_(s)","33.229","unknown","unknown","ICM_SMS_Bv6","0","aux_salinity_(s)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_seawifis_k490","0.066425444","unknown","unknown","ICM_SMS_Bv6","0","aux_seawifis_k490","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_sediment","Y","unknown","unknown","ICM_SMS_Bv6","0","aux_sediment","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_silicate_(i)","3.686","unknown","unknown","ICM_SMS_Bv6","0","aux_silicate_(i)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_sunrise_hr","14","unknown","unknown","ICM_SMS_Bv6","0","aux_sunrise_hr","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_sunrise_min","2.0626","unknown","unknown","ICM_SMS_Bv6","0","aux_sunrise_min","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_sunset_hr","2","unknown","unknown","ICM_SMS_Bv6","0","aux_sunset_hr","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_sunset_min","11.0626","unknown","unknown","ICM_SMS_Bv6","0","aux_sunset_min","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","aux_temperature_(t)","16.318","unknown","unknown","ICM_SMS_Bv6","0","aux_temperature_(t)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0001_2007_09_19","Sampling_date","2007-09-19","YYYY-MM-DD","YYYY-MM-DD","ICM_SMS_Bv6","58","Sampling_date","","0","sms.txt  2009-03-31 PRN  prn 2010-02-18 change date back to YYYY-MM-DD miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0001_2007_09_19"
"SMS_0002_2007_09_19","domain","Bacteria","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","domain","","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","environmental_zone","temperate","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","environmental_zone","","3","IEO2.txt  2010-03-31 PRN -- EnvO DATA FROM Pier Buttigi MPI Bremen miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","EnvO_biome","marine abyssal zone biome","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","envo_biome","","3","IEO2.txt  2010-03-31 PRN -- EnvO DATA FROM Pier Buttigi MPI Bremen miens update prn 2010_05_19 miens update units --prn 2010_05_19","2013-10-29 13:26:39","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","EnvO_feature","abyssal plain","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","envo_feature","","3","IEO2.txt  2010-03-31 PRN -- EnvO DATA FROM Pier Buttigi MPI Bremen miens update prn 2010_05_19 miens update units --prn 2010_05_19","2013-10-29 13:26:58","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","EnvO_material","silty sediment","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","envo_material","","3","IEO2.txt  2010-03-31 PRN -- EnvO DATA FROM Pier Buttigi MPI Bremen miens update prn 2010_05_19 miens update units --prn 2010_05_19","2013-10-29 13:25:56","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","EnvO_tags","clay sediment","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","EnvO_tags","","3","IEO2.txt  2010-03-31 PRN -- EnvO DATA FROM Pier Buttigi MPI Bremen miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","habitat","open_ocean","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","habitat","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","iho_area","North_Pacific_Ocean","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","iho_area","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","longhurst_long_name","Coastal - California Upwelling Coastal Province","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","longhurst_long_name","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","longhurst_zone","CCAL","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","longhurst_zone","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","redox_state","oxic","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","redox_state","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-08-17 15:09:37","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","sample_type","sediment","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","sample_type","standard CTD measurements from the ROV","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","sample_type_beta","sediment","Alphanumeric","Alphanumeric","ICM_SMS_Bv6","1","sample_type_beta","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","Temperature","1.495","celsius","celsius","ICM_SMS_Bv6","5","temp","standard CTD measurements from the ROV","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2013-10-29 15:12:56","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","latitude","35.164188","decimalDegree","decimalDegree","ICM_SMS_Bv6","9","lat","","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","longitude","-123.01564","decimalDegree","decimalDegree","ICM_SMS_Bv6","10","lon","","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","Sampling_time","22","decimalHour","decimalHours","ICM_SMS_Bv6","11","collection_time","","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","absolute_depth_beta","535","meter","meter","ICM_SMS_Bv6","20","absolute_depth_beta","","0","prn 2010-02-27 from lz geo_zones miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","depth","3953.5","meter","meter","ICM_SMS_Bv6","20","depth"," depth calculated from start and end ","3","update PRN 2010-01_12 for USC miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","depth_end","3953.5","meter","meter","ICM_SMS_Bv6","20","depth_end","standard CTD measurements from the ROV","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","depth_start","3953.5","meter","meter","ICM_SMS_Bv6","20","depth_start","standard CTD measurements from the ROV","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","Salinity","34.501","psu","psu","ICM_SMS_Bv6","53","salinity","standard CTD measurements from the ROV","0","sms.txt  2009-03-31 PRN  miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_absolute_depth","3952","unknown","unknown","ICM_SMS_Bv6","0","aux_absolute_depth","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_apparent_oxygen_utilization_(a)","-0.107","unknown","unknown","ICM_SMS_Bv6","0","aux_apparent_oxygen_utilization_(a)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_avhrr_sst","16.575","unknown","unknown","ICM_SMS_Bv6","0","aux_avhrr_sst","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_bec_simulated_iron_(nm)","0.286181","unknown","unknown","ICM_SMS_Bv6","0","aux_bec_simulated_iron_(nm)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_bec_simulated_nitrate_(um)","0.00130976","unknown","unknown","ICM_SMS_Bv6","0","aux_bec_simulated_nitrate_(um)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_bec_simulated_phosphate_(um)","0.426572","unknown","unknown","ICM_SMS_Bv6","0","aux_bec_simulated_phosphate_(um)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_chlo","0.396667778","unknown","unknown","ICM_SMS_Bv6","0","aux_chlo","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_corrected_depth","3952","unknown","unknown","ICM_SMS_Bv6","0","aux_corrected_depth","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_corrected_sample_depth","5","unknown","unknown","ICM_SMS_Bv6","0","aux_corrected_sample_depth","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_daylength","12.15","unknown","unknown","ICM_SMS_Bv6","0","aux_daylength","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_dissolved_oxygen_(o)","5.782","unknown","unknown","ICM_SMS_Bv6","0","aux_dissolved_oxygen_(o)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_modisa_sst","17.213","unknown","unknown","ICM_SMS_Bv6","0","aux_modisa_sst","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_modis_k490","0.064897","unknown","unknown","ICM_SMS_Bv6","0","aux_modis_k490","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_nitrate_(n)","1.545","unknown","unknown","ICM_SMS_Bv6","0","aux_nitrate_(n)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_oxygen_saturation_(u)","101.921","unknown","unknown","ICM_SMS_Bv6","0","aux_oxygen_saturation_(u)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_par","38.610683","unknown","unknown","ICM_SMS_Bv6","0","aux_par","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_phosphate_(p)","0.486","unknown","unknown","ICM_SMS_Bv6","0","aux_phosphate_(p)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_salinity_(s)","33.229","unknown","unknown","ICM_SMS_Bv6","0","aux_salinity_(s)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_seawifis_k490","0.066425444","unknown","unknown","ICM_SMS_Bv6","0","aux_seawifis_k490","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_sediment","Y","unknown","unknown","ICM_SMS_Bv6","0","aux_sediment","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_silicate_(i)","3.686","unknown","unknown","ICM_SMS_Bv6","0","aux_silicate_(i)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_sunrise_hr","14","unknown","unknown","ICM_SMS_Bv6","0","aux_sunrise_hr","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_sunrise_min","2.0626","unknown","unknown","ICM_SMS_Bv6","0","aux_sunrise_min","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_sunset_hr","2","unknown","unknown","ICM_SMS_Bv6","0","aux_sunset_hr","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_sunset_min","11.0626","unknown","unknown","ICM_SMS_Bv6","0","aux_sunset_min","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","aux_temperature_(t)","16.318","unknown","unknown","ICM_SMS_Bv6","0","aux_temperature_(t)","Auxiliary data. Dr. Adam Martiny","8","Data from Dr. Adam Martiny. July 2010","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
"SMS_0002_2007_09_19","Sampling_date","2007-09-19","YYYY-MM-DD","YYYY-MM-DD","ICM_SMS_Bv6","58","Sampling_date","","0","sms.txt  2009-03-31 PRN  prn 2010-02-18 change date back to YYYY-MM-DD miens update prn 2010_05_19 miens update units --prn 2010_05_19","2012-04-27 08:25:07","","0","ICM_SMS_Bv6--SMS_0002_2007_09_19"
